"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Ages [5+]","1992 Spring","Stratum_1"," [counts*km2/km2]",119409.910176005,19470.0991282699,0.163052623518197
"Unknown Ages","1992 Spring","Stratum_1"," [counts*km2/km2]",98774.4579676384,23995.6841599595,0.242934101119757
"Ages [0-2)","1992 Fall","Stratum_1"," [counts*km2/km2]",105783.135303427,23919.0026180373,0.226113572351853
"Ages [2-5)","1992 Fall","Stratum_1"," [counts*km2/km2]",227094.084807757,35160.2817257604,0.15482693772286
"Ages [5+]","1992 Fall","Stratum_1"," [counts*km2/km2]",43790.7036832533,8178.70423443895,0.186768047702479
"Unknown Ages","1992 Fall","Stratum_1"," [counts*km2/km2]",74654.111165164,25812.7727082625,0.345764919110142
"Ages [0-2)","1993 Spring","Stratum_1"," [counts*km2/km2]",91807.505959054,19072.6962075493,0.20774658899955
"Ages [2-5)","1993 Spring","Stratum_1"," [counts*km2/km2]",305828.653090015,56459.06760724,0.184610130662356
"Ages [5+]","1993 Spring","Stratum_1"," [counts*km2/km2]",88545.8753655002,13379.0977972453,0.151097922314495
"Unknown Ages","1993 Spring","Stratum_1"," [counts*km2/km2]",665810.615245605,165972.749792843,0.249279218433034
"Ages [0-2)","1993 Fall","Stratum_1"," [counts*km2/km2]",52792.0546007283,17528.6677158535,0.33203230767252
"Ages [2-5)","1993 Fall","Stratum_1"," [counts*km2/km2]",104042.916894144,23621.69591746,0.227038001457545
"Ages [5+]","1993 Fall","Stratum_1"," [counts*km2/km2]",6626.82017177461,4128.08133337993,0.62293546925606
"Unknown Ages","1993 Fall","Stratum_1"," [counts*km2/km2]",99575.7340497261,35821.1648884227,0.359737894279889
"Ages [0-2)","1994 Spring","Stratum_1"," [counts*km2/km2]",35547.3509689993,8543.65967040501,0.240345889004666
"Ages [2-5)","1994 Spring","Stratum_1"," [counts*km2/km2]",133782.001237364,25252.2666439059,0.188756831340128
"Ages [5+]","1994 Spring","Stratum_1"," [counts*km2/km2]",20626.6044009488,6676.55480958147,0.323686569044508
"Unknown Ages","1994 Spring","Stratum_1"," [counts*km2/km2]",160694.219307287,48253.9494819645,0.300284289565458
"Ages [0-2)","1994 Fall","Stratum_1"," [counts*km2/km2]",93641.3586064307,22158.8888948267,0.236635704827385
"Ages [2-5)","1994 Fall","Stratum_1"," [counts*km2/km2]",188140.398664502,32711.2416795177,0.173866122915203
"Ages [5+]","1994 Fall","Stratum_1"," [counts*km2/km2]",32328.1441872921,7429.61130022159,0.229818676172018
"Unknown Ages","1994 Fall","Stratum_1"," [counts*km2/km2]",230561.29587072,68021.9322625829,0.295027541399334
"Ages [0-2)","1995 Spring","Stratum_1"," [counts*km2/km2]",41257.8503583868,9312.08160756042,0.225704478703348
"Ages [2-5)","1995 Spring","Stratum_1"," [counts*km2/km2]",185112.534577519,34235.1450389371,0.184942338545965
"Ages [5+]","1995 Spring","Stratum_1"," [counts*km2/km2]",39892.0886129466,11108.6152578724,0.278466624439093
"Unknown Ages","1995 Spring","Stratum_1"," [counts*km2/km2]",159029.062626424,37300.0055191537,0.234548358036766
"Ages [0-2)","1995 Fall","Stratum_1"," [counts*km2/km2]",19229.7871527273,6882.13886113094,0.357889497500489
"Ages [2-5)","1995 Fall","Stratum_1"," [counts*km2/km2]",216005.279771109,35697.5706525221,0.165262491224054
"Ages [5+]","1995 Fall","Stratum_1"," [counts*km2/km2]",33760.0094616477,6721.76194934537,0.19910426734274
"Unknown Ages","1995 Fall","Stratum_1"," [counts*km2/km2]",83300.3904565509,27791.5334258334,0.333630290008415
"Ages [0-2)","1996 Spring","Stratum_1"," [counts*km2/km2]",46047.1029349218,13265.3089867507,0.288081293746069
"Ages [2-5)","1996 Spring","Stratum_1"," [counts*km2/km2]",181175.053366927,32634.8121984512,0.18012861921093
"Ages [5+]","1996 Spring","Stratum_1"," [counts*km2/km2]",37868.7899147027,9600.84889196474,0.253529328863957
"Unknown Ages","1996 Spring","Stratum_1"," [counts*km2/km2]",151198.341457231,42804.1367507626,0.283099247903263
"Ages [0-2)","1996 Fall","Stratum_1"," [counts*km2/km2]",28637.3224038999,8100.10566307346,0.282851362597027
"Ages [2-5)","1996 Fall","Stratum_1"," [counts*km2/km2]",224443.236806597,29288.2269665161,0.130492802470826
"Ages [5+]","1996 Fall","Stratum_1"," [counts*km2/km2]",68496.5565929741,10340.8675929846,0.150969159726276
"Unknown Ages","1996 Fall","Stratum_1"," [counts*km2/km2]",48078.073439127,16216.1924115321,0.337288731672326
"Ages [0-2)","1997 Spring","Stratum_1"," [counts*km2/km2]",74402.2627680144,14782.5311407567,0.198683892005389
"Ages [2-5)","1997 Spring","Stratum_1"," [counts*km2/km2]",190528.565151629,29248.5487347403,0.153512669932004
"Ages [5+]","1997 Spring","Stratum_1"," [counts*km2/km2]",96754.4876247299,18414.5651322751,0.190322594686227
"Unknown Ages","1997 Spring","Stratum_1"," [counts*km2/km2]",69995.6986226861,19119.8691868993,0.273157773450701
"Ages [0-2)","1997 Fall","Stratum_1"," [counts*km2/km2]",34681.0031275977,11234.407092677,0.323935471282178
"Ages [2-5)","1997 Fall","Stratum_1"," [counts*km2/km2]",132483.222797138,25189.2867481065,0.190131899090929
"Ages [5+]","1997 Fall","Stratum_1"," [counts*km2/km2]",56116.6783700484,11840.9638095372,0.211006142085864
"Unknown Ages","1997 Fall","Stratum_1"," [counts*km2/km2]",12850.9502825634,6260.15980759364,0.487135944809281
"Ages [0-2)","1998 Spring","Stratum_1"," [counts*km2/km2]",133567.173129879,35621.2265675739,0.266691476152873
"Ages [2-5)","1998 Spring","Stratum_1"," [counts*km2/km2]",155502.894768746,27779.8285620063,0.178645089554884
"Ages [5+]","1998 Spring","Stratum_1"," [counts*km2/km2]",70446.5725726785,17316.7312145153,0.245813679532101
"Unknown Ages","1998 Spring","Stratum_1"," [counts*km2/km2]",249150.460493437,62723.2493333757,0.25174847844613
"Ages [0-2)","1998 Fall","Stratum_1"," [counts*km2/km2]",38891.4513801472,11264.4407741434,0.289637963470131
"Ages [2-5)","1998 Fall","Stratum_1"," [counts*km2/km2]",160749.243597537,24082.0714092558,0.149811413542632
"Ages [5+]","1998 Fall","Stratum_1"," [counts*km2/km2]",30147.7657814459,5489.34430913176,0.182081297464176
"Unknown Ages","1998 Fall","Stratum_1"," [counts*km2/km2]",16460.4324398732,6751.37661616524,0.410157912972622
"Ages [0-2)","1999 Spring","Stratum_1"," [counts*km2/km2]",110120.562746426,25504.2328403532,0.231602819712079
"Ages [2-5)","1999 Spring","Stratum_1"," [counts*km2/km2]",149361.385809087,25425.8198574944,0.170230208562698
"Ages [5+]","1999 Spring","Stratum_1"," [counts*km2/km2]",49660.7922493973,11557.6954975242,0.232732805378563
"Unknown Ages","1999 Spring","Stratum_1"," [counts*km2/km2]",716584.226148171,250221.203010534,0.349186032681097
"Ages [0-2)","1999 Fall","Stratum_1"," [counts*km2/km2]",36607.1631472541,9245.80140330966,0.252568093466242
"Ages [2-5)","1999 Fall","Stratum_1"," [counts*km2/km2]",203278.144602333,27097.9239213934,0.133304659851182
"Ages [5+]","1999 Fall","Stratum_1"," [counts*km2/km2]",34802.2904762805,6842.13281747772,0.196600072117121
"Unknown Ages","1999 Fall","Stratum_1"," [counts*km2/km2]",27888.2852316829,9252.93787717072,0.331785830512763
"Ages [0-2)","2000 Spring","Stratum_1"," [counts*km2/km2]",59747.6290832609,12915.5715356862,0.21616877077562
"Ages [2-5)","2000 Spring","Stratum_1"," [counts*km2/km2]",227982.558755527,38494.4405646336,0.168848181960763
"Ages [5+]","2000 Spring","Stratum_1"," [counts*km2/km2]",51437.3370700748,13709.1812069677,0.266521985543132
"Unknown Ages","2000 Spring","Stratum_1"," [counts*km2/km2]",376581.761705413,98013.0691406214,0.260270355889656
"Ages [0-2)","2000 Fall","Stratum_1"," [counts*km2/km2]",36806.5555515821,7740.64005931598,0.210306015961422
"Ages [2-5)","2000 Fall","Stratum_1"," [counts*km2/km2]",161600.718867594,23641.4999631622,0.146295759875503
"Ages [5+]","2000 Fall","Stratum_1"," [counts*km2/km2]",83543.6331908904,13380.6620885245,0.160163756081217
"Unknown Ages","2000 Fall","Stratum_1"," [counts*km2/km2]",118773.934102983,50190.0981047587,0.422568288941591
"Ages [0-2)","2001 Spring","Stratum_1"," [counts*km2/km2]",64781.6018689516,17188.9664740612,0.265337163301908
"Ages [2-5)","2001 Spring","Stratum_1"," [counts*km2/km2]",172054.37418064,29929.2520941381,0.173952288261589
"Ages [5+]","2001 Spring","Stratum_1"," [counts*km2/km2]",62517.1487564524,14636.1618610433,0.234114353456222
"Unknown Ages","2001 Spring","Stratum_1"," [counts*km2/km2]",249275.006328973,66715.0898396885,0.26763649842874
"Ages [0-2)","2001 Fall","Stratum_1"," [counts*km2/km2]",81191.2698069515,20032.0607597085,0.246726782415631
"Ages [2-5)","2001 Fall","Stratum_1"," [counts*km2/km2]",121952.145974238,19107.808020082,0.156682835446934
"Ages [5+]","2001 Fall","Stratum_1"," [counts*km2/km2]",96656.9260966771,15484.8418142807,0.160204161663414
"Unknown Ages","2001 Fall","Stratum_1"," [counts*km2/km2]",182778.198056775,60326.3213010526,0.330052062786579
"Ages [0-2)","2002 Spring","Stratum_1"," [counts*km2/km2]",56027.1121175857,9642.44921099064,0.172103270123111
"Ages [2-5)","2002 Spring","Stratum_1"," [counts*km2/km2]",161318.08647344,25835.1722143656,0.160150500040918
"Ages [5+]","2002 Spring","Stratum_1"," [counts*km2/km2]",65761.8263929204,12831.0578130341,0.195114073267518
"Unknown Ages","2002 Spring","Stratum_1"," [counts*km2/km2]",183925.006225859,42971.7178124623,0.233637169269377
"Ages [0-2)","2002 Fall","Stratum_1"," [counts*km2/km2]",27564.3895910653,8618.15815512095,0.312655505272442
"Ages [2-5)","2002 Fall","Stratum_1"," [counts*km2/km2]",216336.756512786,31384.3797373039,0.145071878876251
"Ages [5+]","2002 Fall","Stratum_1"," [counts*km2/km2]",99566.2680030293,14951.750006222,0.150168830328833
"Unknown Ages","2002 Fall","Stratum_1"," [counts*km2/km2]",125117.264250316,40761.8732692856,0.325789358595112
"Ages [0-2)","2003 Spring","Stratum_1"," [counts*km2/km2]",832692.895542191,162486.965841697,0.195134324685089
"Ages [2-5)","2003 Spring","Stratum_1"," [counts*km2/km2]",157176.921688199,31529.3875045473,0.200598072324472
"Ages [5+]","2003 Spring","Stratum_1"," [counts*km2/km2]",137879.805556506,27611.9084766166,0.200260715230706
"Unknown Ages","2003 Spring","Stratum_1"," [counts*km2/km2]",1581317.62737341,351252.884853197,0.222126711783156
"Ages [0-2)","2003 Fall","Stratum_1"," [counts*km2/km2]",89321.856062278,12578.8618721216,0.140826248206835
"Ages [2-5)","2003 Fall","Stratum_1"," [counts*km2/km2]",182727.931156668,22507.353721083,0.123174128764067
"Ages [5+]","2003 Fall","Stratum_1"," [counts*km2/km2]",102861.395467354,12786.0666573088,0.124303842070342
"Unknown Ages","2003 Fall","Stratum_1"," [counts*km2/km2]",930220.42970837,163234.017116322,0.175478856304518
"Ages [0-2)","2004 Spring","Stratum_1"," [counts*km2/km2]",169218.005497777,25760.740917464,0.152234041771651
"Ages [2-5)","2004 Spring","Stratum_1"," [counts*km2/km2]",130067.219348054,16512.4327364521,0.126953069491442
"Ages [5+]","2004 Spring","Stratum_1"," [counts*km2/km2]",93265.9025958716,14920.9944084861,0.159983380776787
"Unknown Ages","2004 Spring","Stratum_1"," [counts*km2/km2]",784951.172854091,99453.7805101832,0.12670059482626
"Ages [0-2)","2004 Fall","Stratum_1"," [counts*km2/km2]",129109.212574625,16089.9456804991,0.124622754330557
"Ages [2-5)","2004 Fall","Stratum_1"," [counts*km2/km2]",152665.877988826,14292.6034426031,0.0936201568476829
"Ages [5+]","2004 Fall","Stratum_1"," [counts*km2/km2]",61542.6927084572,7347.9746237109,0.119396378356729
"Unknown Ages","2004 Fall","Stratum_1"," [counts*km2/km2]",1582089.4015062,318893.22380261,0.201564604060309
"Ages [0-2)","2005 Spring","Stratum_1"," [counts*km2/km2]",299828.187234925,52687.3924288647,0.175725280917575
"Ages [2-5)","2005 Spring","Stratum_1"," [counts*km2/km2]",232782.056632145,20114.2822578384,0.0864082161178944
"Ages [5+]","2005 Spring","Stratum_1"," [counts*km2/km2]",80872.6264971071,10674.189318703,0.131987667286716
"Unknown Ages","2005 Spring","Stratum_1"," [counts*km2/km2]",580856.445099467,79481.7708581286,0.13683548065739
"Ages [0-2)","2005 Fall","Stratum_1"," [counts*km2/km2]",103630.915285398,10595.7617733899,0.102245181799363
"Ages [2-5)","2005 Fall","Stratum_1"," [counts*km2/km2]",329259.073531055,29109.9390799047,0.088410438527092
"Ages [5+]","2005 Fall","Stratum_1"," [counts*km2/km2]",78480.1915816397,9901.69275349738,0.126168050229555
"Unknown Ages","2005 Fall","Stratum_1"," [counts*km2/km2]",579832.131134234,73970.188206599,0.127571730221129
"Ages [0-2)","2006 Spring","Stratum_1"," [counts*km2/km2]",151351.76603638,20231.6370315078,0.133672949852761
"Ages [2-5)","2006 Spring","Stratum_1"," [counts*km2/km2]",300992.243529014,36723.2382901364,0.122007257926554
"Ages [5+]","2006 Spring","Stratum_1"," [counts*km2/km2]",131280.489160748,20063.8280100129,0.152831758460661
"Unknown Ages","2006 Spring","Stratum_1"," [counts*km2/km2]",2309241.82122482,590103.038995135,0.255539733245497
"Ages [0-2)","2006 Fall","Stratum_1"," [counts*km2/km2]",113211.61628304,16040.3129457147,0.14168433834221
"Ages [2-5)","2006 Fall","Stratum_1"," [counts*km2/km2]",293260.979574122,32984.1267661667,0.112473629509343
"Ages [5+]","2006 Fall","Stratum_1"," [counts*km2/km2]",71465.2503521257,8732.80661622006,0.122196544099286
"Unknown Ages","2006 Fall","Stratum_1"," [counts*km2/km2]",329721.35503493,45587.0496857328,0.138259318025984
"Ages [0-2)","2007 Spring","Stratum_1"," [counts*km2/km2]",90267.3660137414,13338.0119824265,0.147761174070328
"Ages [2-5)","2007 Spring","Stratum_1"," [counts*km2/km2]",269136.438316679,30312.6625815777,0.112629351756192
"Ages [5+]","2007 Spring","Stratum_1"," [counts*km2/km2]",35162.3089835432,6966.7006533672,0.198129783133065
"Unknown Ages","2007 Spring","Stratum_1"," [counts*km2/km2]",577841.572766113,116939.625511678,0.202373160781581
"Ages [0-2)","2007 Fall","Stratum_1"," [counts*km2/km2]",77655.7671282445,9457.48944116724,0.121787341634893
"Ages [2-5)","2007 Fall","Stratum_1"," [counts*km2/km2]",252149.938620065,22852.7936271509,0.0906317635935861
"Ages [5+]","2007 Fall","Stratum_1"," [counts*km2/km2]",42914.0508983406,5884.27076596488,0.137117579039652
"Unknown Ages","2007 Fall","Stratum_1"," [counts*km2/km2]",301879.285410074,40908.2957894579,0.135512099592683
"Ages [0-2)","2008 Spring","Stratum_1"," [counts*km2/km2]",201622.807224293,36646.4938547224,0.181757680885553
"Ages [2-5)","2008 Spring","Stratum_1"," [counts*km2/km2]",212845.393825938,26531.2047739355,0.124650124191235
"Ages [5+]","2008 Spring","Stratum_1"," [counts*km2/km2]",89196.5216679645,11032.1848550219,0.123684025438676
"Unknown Ages","2008 Spring","Stratum_1"," [counts*km2/km2]",1543674.62670263,306073.158124067,0.198275694132419
"Ages [0-2)","2008 Fall","Stratum_1"," [counts*km2/km2]",65915.4235132544,15101.6378664753,0.229106285927735
"Ages [2-5)","2008 Fall","Stratum_1"," [counts*km2/km2]",120279.301757035,22890.3130539277,0.190309660261966
"Ages [5+]","2008 Fall","Stratum_1"," [counts*km2/km2]",20692.5871344925,5830.41888652941,0.281763650365917
"Unknown Ages","2008 Fall","Stratum_1"," [counts*km2/km2]",111563.876506975,49573.1084449963,0.4443473102326
"Ages [0-2)","2009 Spring","Stratum_1"," [counts*km2/km2]",442943.408690763,73819.3470015102,0.166656384434533
"Ages [2-5)","2009 Spring","Stratum_1"," [counts*km2/km2]",185447.027498832,24953.5084694654,0.134558686682765
"Ages [5+]","2009 Spring","Stratum_1"," [counts*km2/km2]",73294.7107829429,14565.9643950876,0.198731453327153
"Unknown Ages","2009 Spring","Stratum_1"," [counts*km2/km2]",1971415.89980953,496856.481325604,0.252030269905811
"Ages [0-2)","2009 Fall","Stratum_1"," [counts*km2/km2]",113980.056171488,28771.2303406151,0.25242337393945
"Ages [2-5)","2009 Fall","Stratum_1"," [counts*km2/km2]",298803.433109345,49721.7913632111,0.166403012327559
"Ages [5+]","2009 Fall","Stratum_1"," [counts*km2/km2]",58732.7685266602,10761.7491911502,0.183232452021485
"Unknown Ages","2009 Fall","Stratum_1"," [counts*km2/km2]",347255.345199514,148777.955148647,0.428439640182263
"Ages [0-2)","2010 Spring","Stratum_1"," [counts*km2/km2]",265607.642871381,44466.8873062921,0.16741569190396
"Ages [2-5)","2010 Spring","Stratum_1"," [counts*km2/km2]",259646.047349282,34849.2152718039,0.134218162100207
"Ages [5+]","2010 Spring","Stratum_1"," [counts*km2/km2]",78168.3308764028,13019.8179279427,0.166561288720994
"Unknown Ages","2010 Spring","Stratum_1"," [counts*km2/km2]",126330.501772697,42371.3075256561,0.335400453026725
"Ages [0-2)","2010 Fall","Stratum_1"," [counts*km2/km2]",43256.8652971249,11368.3915572876,0.262811266586236
"Ages [2-5)","2010 Fall","Stratum_1"," [counts*km2/km2]",174462.98472891,29220.2364762294,0.167486739503129
"Ages [5+]","2010 Fall","Stratum_1"," [counts*km2/km2]",58007.88994983,16251.3094933034,0.280156880509855
"Unknown Ages","2010 Fall","Stratum_1"," [counts*km2/km2]",162416.825705705,85349.3168586401,0.525495535870714
"Ages [0-2)","2011 Spring","Stratum_1"," [counts*km2/km2]",257973.361381861,30466.0162180801,0.118097527802428
"Ages [2-5)","2011 Spring","Stratum_1"," [counts*km2/km2]",179662.144078169,22069.7522727772,0.122840303314954
"Ages [5+]","2011 Spring","Stratum_1"," [counts*km2/km2]",67860.2771456901,10872.4963224464,0.160218861162387
"Unknown Ages","2011 Spring","Stratum_1"," [counts*km2/km2]",387720.858131555,155030.991975897,0.39985208101261
