"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Ages [0-2)","1987 Fall","Stratum_1"," [counts*km2/km2]",223321.630056264,49318.9365222061,0.220842631812156
"Ages [2-5)","1987 Fall","Stratum_1"," [counts*km2/km2]",218194.028111614,42455.6692281546,0.194577594976326
"Ages [5+]","1987 Fall","Stratum_1"," [counts*km2/km2]",5570.89530161536,2627.09503852442,0.471575015556772
"Unknown Ages","1987 Fall","Stratum_1"," [counts*km2/km2]",698276.572792739,206130.956592551,0.295199587991525
"Ages [0-2)","1988 Spring","Stratum_1"," [counts*km2/km2]",135491.096430402,27733.9895901693,0.204692340093472
"Ages [2-5)","1988 Spring","Stratum_1"," [counts*km2/km2]",433798.154541388,46159.6004911541,0.106408014897975
"Ages [5+]","1988 Spring","Stratum_1"," [counts*km2/km2]",81598.9487808674,9303.43132783453,0.114014107618209
"Unknown Ages","1988 Spring","Stratum_1"," [counts*km2/km2]",320218.821975415,75360.7300154521,0.235341350488254
"Ages [0-2)","1988 Fall","Stratum_1"," [counts*km2/km2]",94986.6833866217,20247.8521197861,0.213165165872481
"Ages [2-5)","1988 Fall","Stratum_1"," [counts*km2/km2]",176684.528465529,29639.1785752823,0.167751974848578
"Ages [5+]","1988 Fall","Stratum_1"," [counts*km2/km2]",14266.0117682119,5686.3262300075,0.398592565490378
"Unknown Ages","1988 Fall","Stratum_1"," [counts*km2/km2]",137763.608516239,46434.950433083,0.337062530033899
"Ages [0-2)","1989 Spring","Stratum_1"," [counts*km2/km2]",128171.968470645,27580.9155576304,0.215186798538927
"Ages [2-5)","1989 Spring","Stratum_1"," [counts*km2/km2]",463766.341386178,52018.520560479,0.112165364146518
"Ages [5+]","1989 Spring","Stratum_1"," [counts*km2/km2]",54051.2393726477,8689.47265712358,0.160763615376428
"Unknown Ages","1989 Spring","Stratum_1"," [counts*km2/km2]",309821.519732976,68454.4318218297,0.22094795700708
"Ages [0-2)","1989 Fall","Stratum_1"," [counts*km2/km2]",94177.6148754797,23136.8068736848,0.24567204111376
"Ages [2-5)","1989 Fall","Stratum_1"," [counts*km2/km2]",278137.959751285,39188.6286580596,0.140896369172703
"Ages [5+]","1989 Fall","Stratum_1"," [counts*km2/km2]",32867.7660394624,5320.51798449156,0.161876471254649
"Unknown Ages","1989 Fall","Stratum_1"," [counts*km2/km2]",165388.767244095,48427.645609849,0.292810971487413
"Ages [0-2)","1990 Spring","Stratum_1"," [counts*km2/km2]",58741.9431672191,12278.1370663442,0.209018231340975
"Ages [2-5)","1990 Spring","Stratum_1"," [counts*km2/km2]",349990.12843847,44252.9091203538,0.126440449385799
"Ages [5+]","1990 Spring","Stratum_1"," [counts*km2/km2]",92583.8807270402,12509.4171612892,0.135114418007277
"Unknown Ages","1990 Spring","Stratum_1"," [counts*km2/km2]",289483.584286302,58312.9148287344,0.201437725639953
"Ages [0-2)","1990 Fall","Stratum_1"," [counts*km2/km2]",43906.1101367832,12653.8233756063,0.28820187751056
"Ages [2-5)","1990 Fall","Stratum_1"," [counts*km2/km2]",503666.885668764,64898.3923864972,0.128851815025175
"Ages [5+]","1990 Fall","Stratum_1"," [counts*km2/km2]",160839.376314136,19919.8639716328,0.123849423120911
"Unknown Ages","1990 Fall","Stratum_1"," [counts*km2/km2]",171014.286009041,48555.8420419961,0.283928572139461
"Ages [0-2)","1991 Spring","Stratum_1"," [counts*km2/km2]",100922.846447505,20291.4881982498,0.201059412338358
"Ages [2-5)","1991 Spring","Stratum_1"," [counts*km2/km2]",243555.377630061,35946.7316578601,0.147591615539937
"Ages [5+]","1991 Spring","Stratum_1"," [counts*km2/km2]",76911.4882204522,14593.4489860086,0.189743422259355
"Unknown Ages","1991 Spring","Stratum_1"," [counts*km2/km2]",109575.627343416,29138.9282660462,0.265925269811353
"Ages [0-2)","1991 Fall","Stratum_1"," [counts*km2/km2]",66191.7088926672,13626.6931681266,0.205867070001515
"Ages [2-5)","1991 Fall","Stratum_1"," [counts*km2/km2]",275550.149811199,32305.5357764077,0.117240131419064
"Ages [5+]","1991 Fall","Stratum_1"," [counts*km2/km2]",109175.024736425,13938.2453964997,0.127668809145224
"Unknown Ages","1991 Fall","Stratum_1"," [counts*km2/km2]",147556.706624333,68911.324576662,0.467015875815827
"Ages [0-2)","1992 Spring","Stratum_1"," [counts*km2/km2]",26657.4775021656,7362.53331197335,0.276190172583855
"Ages [2-5)","1992 Spring","Stratum_1"," [counts*km2/km2]",230404.212784204,32844.1292140746,0.142550037680241
"Ages [5+]","1992 Spring","Stratum_1"," [counts*km2/km2]",110144.700486247,17152.4387995506,0.155726410111691
"Unknown Ages","1992 Spring","Stratum_1"," [counts*km2/km2]",98156.5254087018,23853.2133865959,0.243011998308584
"Ages [0-2)","1992 Fall","Stratum_1"," [counts*km2/km2]",105030.950603899,23787.0703947885,0.226476769542875
"Ages [2-5)","1992 Fall","Stratum_1"," [counts*km2/km2]",205058.462980488,29783.4787748746,0.145243840912378
"Ages [5+]","1992 Fall","Stratum_1"," [counts*km2/km2]",41707.0061570047,7666.16150128944,0.183809920866303
"Unknown Ages","1992 Fall","Stratum_1"," [counts*km2/km2]",74500.2649811337,25816.9434813619,0.346534921559
"Ages [0-2)","1993 Spring","Stratum_1"," [counts*km2/km2]",91456.8318526741,19039.8044246839,0.208183511706973
"Ages [2-5)","1993 Spring","Stratum_1"," [counts*km2/km2]",274435.425591062,45938.6329250021,0.167393232218699
"Ages [5+]","1993 Spring","Stratum_1"," [counts*km2/km2]",83880.857776483,11740.9740937603,0.139972031819781
"Unknown Ages","1993 Spring","Stratum_1"," [counts*km2/km2]",655134.112015782,162804.393928051,0.248505444827346
"Ages [0-2)","1993 Fall","Stratum_1"," [counts*km2/km2]",52333.4358963846,17396.1016171441,0.332408933584768
"Ages [2-5)","1993 Fall","Stratum_1"," [counts*km2/km2]",94544.9713365365,20335.8525207445,0.21509184712065
"Ages [5+]","1993 Fall","Stratum_1"," [counts*km2/km2]",5783.69057814934,3575.51563829973,0.618206591446636
"Unknown Ages","1993 Fall","Stratum_1"," [counts*km2/km2]",99408.8831859926,35784.7878844692,0.359975756065143
"Ages [0-2)","1994 Spring","Stratum_1"," [counts*km2/km2]",35302.9284738062,8492.49639096303,0.240560677487825
"Ages [2-5)","1994 Spring","Stratum_1"," [counts*km2/km2]",123068.503435483,22602.9199952713,0.183661289154463
"Ages [5+]","1994 Spring","Stratum_1"," [counts*km2/km2]",19151.806435713,6164.46281884368,0.321873701028463
"Unknown Ages","1994 Spring","Stratum_1"," [counts*km2/km2]",160067.488766773,48163.9928915112,0.300898035338636
"Ages [0-2)","1994 Fall","Stratum_1"," [counts*km2/km2]",92960.9685268769,22061.4851720899,0.237319872218323
"Ages [2-5)","1994 Fall","Stratum_1"," [counts*km2/km2]",172371.589093211,28245.6894401392,0.163865110188577
"Ages [5+]","1994 Fall","Stratum_1"," [counts*km2/km2]",31111.2742602739,7050.64219978784,0.226626596545125
"Unknown Ages","1994 Fall","Stratum_1"," [counts*km2/km2]",229732.499383517,67853.5980588442,0.295359160070639
"Ages [0-2)","1995 Spring","Stratum_1"," [counts*km2/km2]",41098.981864902,9281.71408745013,0.225838054041347
"Ages [2-5)","1995 Spring","Stratum_1"," [counts*km2/km2]",169078.85807732,30080.4240882855,0.177907660545766
"Ages [5+]","1995 Spring","Stratum_1"," [counts*km2/km2]",37623.2507317023,10545.9999508755,0.280305389507165
"Unknown Ages","1995 Spring","Stratum_1"," [counts*km2/km2]",158664.31875609,37264.0466196264,0.234860912092727
"Ages [0-2)","1995 Fall","Stratum_1"," [counts*km2/km2]",18993.7775942174,6815.15427788176,0.358809838857788
"Ages [2-5)","1995 Fall","Stratum_1"," [counts*km2/km2]",197576.660528666,30585.8515742759,0.154804982999692
"Ages [5+]","1995 Fall","Stratum_1"," [counts*km2/km2]",31570.2375032336,6086.51662382171,0.192792867750783
"Unknown Ages","1995 Fall","Stratum_1"," [counts*km2/km2]",83379.0494002714,27930.8045347914,0.334985883572576
"Ages [0-2)","1996 Spring","Stratum_1"," [counts*km2/km2]",45611.9176892237,13136.694402806,0.288010131306313
"Ages [2-5)","1996 Spring","Stratum_1"," [counts*km2/km2]",168921.484445005,29326.0297426795,0.173607459341425
"Ages [5+]","1996 Spring","Stratum_1"," [counts*km2/km2]",35518.2364749415,8833.09544707674,0.248691836186985
"Unknown Ages","1996 Spring","Stratum_1"," [counts*km2/km2]",149549.075435954,42165.4607186418,0.281950661317861
"Ages [0-2)","1996 Fall","Stratum_1"," [counts*km2/km2]",28364.6888940298,8057.83487806054,0.284079790480499
"Ages [2-5)","1996 Fall","Stratum_1"," [counts*km2/km2]",206524.877329054,24870.3712001637,0.12042312539684
"Ages [5+]","1996 Fall","Stratum_1"," [counts*km2/km2]",64738.2702584664,9558.01665175361,0.147640902569584
"Unknown Ages","1996 Fall","Stratum_1"," [counts*km2/km2]",48104.368564418,16240.1354628153,0.337602092023464
"Ages [0-2)","1997 Spring","Stratum_1"," [counts*km2/km2]",74304.602376782,14758.9287548413,0.198627383536785
"Ages [2-5)","1997 Spring","Stratum_1"," [counts*km2/km2]",176446.462073556,26249.2027128877,0.148765820546433
"Ages [5+]","1997 Spring","Stratum_1"," [counts*km2/km2]",90668.311158195,16964.187293806,0.187101613310161
"Unknown Ages","1997 Spring","Stratum_1"," [counts*km2/km2]",69655.3519564078,19025.3182160538,0.273135052536385
"Ages [0-2)","1997 Fall","Stratum_1"," [counts*km2/km2]",34400.4532678158,11151.4203380032,0.324164924548718
"Ages [2-5)","1997 Fall","Stratum_1"," [counts*km2/km2]",119854.950625312,21504.1204640671,0.179417874287838
"Ages [5+]","1997 Fall","Stratum_1"," [counts*km2/km2]",51937.8428547489,10569.1216518156,0.203495583776431
"Unknown Ages","1997 Fall","Stratum_1"," [counts*km2/km2]",12860.1177490327,6271.87529218252,0.487699678539432
"Ages [0-2)","1998 Spring","Stratum_1"," [counts*km2/km2]",133159.759260695,35561.8880119495,0.267061822651149
"Ages [2-5)","1998 Spring","Stratum_1"," [counts*km2/km2]",140174.733939448,23702.8160166604,0.169094781566694
"Ages [5+]","1998 Spring","Stratum_1"," [counts*km2/km2]",63147.338372638,15202.4430413475,0.240745586957862
"Unknown Ages","1998 Spring","Stratum_1"," [counts*km2/km2]",247269.061778448,62230.3531269776,0.251670599950493
"Ages [0-2)","1998 Fall","Stratum_1"," [counts*km2/km2]",38191.4055654874,11006.3983365184,0.288190449488578
"Ages [2-5)","1998 Fall","Stratum_1"," [counts*km2/km2]",143930.065086329,19002.9999917354,0.132029399002477
"Ages [5+]","1998 Fall","Stratum_1"," [counts*km2/km2]",28314.139835319,5015.85515402263,0.177150186556819
"Unknown Ages","1998 Fall","Stratum_1"," [counts*km2/km2]",16420.2554897687,6739.78810961782,0.410455739486959
"Ages [0-2)","1999 Spring","Stratum_1"," [counts*km2/km2]",110027.420503282,25582.1072289732,0.23250665254131
"Ages [2-5)","1999 Spring","Stratum_1"," [counts*km2/km2]",137658.644135187,22523.0140922769,0.163614963911443
"Ages [5+]","1999 Spring","Stratum_1"," [counts*km2/km2]",44928.2744713389,10057.3363265499,0.223853162510522
"Unknown Ages","1999 Spring","Stratum_1"," [counts*km2/km2]",714082.536210189,249875.239171343,0.349924870726418
"Ages [0-2)","1999 Fall","Stratum_1"," [counts*km2/km2]",36808.6659574478,9357.07910249464,0.254208590806083
"Ages [2-5)","1999 Fall","Stratum_1"," [counts*km2/km2]",191312.548770827,24515.1907121302,0.128142094544445
"Ages [5+]","1999 Fall","Stratum_1"," [counts*km2/km2]",32956.5421486618,6328.63057858388,0.192029568819339
"Unknown Ages","1999 Fall","Stratum_1"," [counts*km2/km2]",27850.318000171,9235.28670317318,0.331604353785709
"Ages [0-2)","2000 Spring","Stratum_1"," [counts*km2/km2]",59751.8497704853,12955.523063988,0.216822125402843
"Ages [2-5)","2000 Spring","Stratum_1"," [counts*km2/km2]",214700.426624163,35977.4361541433,0.167570398996563
"Ages [5+]","2000 Spring","Stratum_1"," [counts*km2/km2]",47840.5503516145,12761.2163029193,0.266744763785699
"Unknown Ages","2000 Spring","Stratum_1"," [counts*km2/km2]",376849.640577693,98436.3300735993,0.261208501944439
"Ages [0-2)","2000 Fall","Stratum_1"," [counts*km2/km2]",36518.341170676,7679.7571513438,0.21029863091127
"Ages [2-5)","2000 Fall","Stratum_1"," [counts*km2/km2]",146145.620952991,20272.183693726,0.138712221149936
"Ages [5+]","2000 Fall","Stratum_1"," [counts*km2/km2]",79546.861431941,12554.5273528495,0.157825552471243
"Unknown Ages","2000 Fall","Stratum_1"," [counts*km2/km2]",118500.67644927,50041.3856609199,0.422287763752495
"Ages [0-2)","2001 Spring","Stratum_1"," [counts*km2/km2]",64561.5185377225,17250.0942326214,0.267188483532065
"Ages [2-5)","2001 Spring","Stratum_1"," [counts*km2/km2]",160885.658227617,27285.7771232585,0.16959732411111
"Ages [5+]","2001 Spring","Stratum_1"," [counts*km2/km2]",57951.1264616876,13306.1146221134,0.229609248940317
"Unknown Ages","2001 Spring","Stratum_1"," [counts*km2/km2]",249455.475658645,67199.795992772,0.269385932761517
"Ages [0-2)","2001 Fall","Stratum_1"," [counts*km2/km2]",80328.1547853668,19841.2301772181,0.247002190330813
"Ages [2-5)","2001 Fall","Stratum_1"," [counts*km2/km2]",111723.83003916,16586.7982956596,0.148462492646787
"Ages [5+]","2001 Fall","Stratum_1"," [counts*km2/km2]",91592.0758987099,14375.823991584,0.156954887751228
"Unknown Ages","2001 Fall","Stratum_1"," [counts*km2/km2]",182223.093100773,60280.0069443962,0.33080333517915
"Ages [0-2)","2002 Spring","Stratum_1"," [counts*km2/km2]",55749.7623052893,9572.07166726934,0.171697084820775
"Ages [2-5)","2002 Spring","Stratum_1"," [counts*km2/km2]",150735.826582346,23307.7465298015,0.154626455158413
"Ages [5+]","2002 Spring","Stratum_1"," [counts*km2/km2]",62293.5556566117,11819.7484688801,0.189742716470312
"Unknown Ages","2002 Spring","Stratum_1"," [counts*km2/km2]",182822.468968267,42678.9920767019,0.233445004421803
"Ages [0-2)","2002 Fall","Stratum_1"," [counts*km2/km2]",27124.386989366,8489.71346262275,0.312991901566333
"Ages [2-5)","2002 Fall","Stratum_1"," [counts*km2/km2]",200672.327401648,27681.6050553998,0.137944306590887
"Ages [5+]","2002 Fall","Stratum_1"," [counts*km2/km2]",95034.2828643006,13952.5711348122,0.146816187951196
"Unknown Ages","2002 Fall","Stratum_1"," [counts*km2/km2]",124406.552501155,40481.6939678336,0.325398406707377
"Ages [0-2)","2003 Spring","Stratum_1"," [counts*km2/km2]",831829.160171967,162891.697837592,0.195823500349418
"Ages [2-5)","2003 Spring","Stratum_1"," [counts*km2/km2]",147381.511054574,29297.7877007765,0.198788759126834
"Ages [5+]","2003 Spring","Stratum_1"," [counts*km2/km2]",128764.16383867,25611.1131968817,0.198899386548031
"Unknown Ages","2003 Spring","Stratum_1"," [counts*km2/km2]",1579466.54635744,351345.666456796,0.222445779093623
"Ages [0-2)","2003 Fall","Stratum_1"," [counts*km2/km2]",89233.8980353063,12647.2565691178,0.141731526332221
"Ages [2-5)","2003 Fall","Stratum_1"," [counts*km2/km2]",165262.101606676,17421.6711772994,0.105418429318798
"Ages [5+]","2003 Fall","Stratum_1"," [counts*km2/km2]",94819.3641879733,10452.3007437214,0.11023382020365
"Unknown Ages","2003 Fall","Stratum_1"," [counts*km2/km2]",928674.487919311,163824.122866388,0.176406399656175
"Ages [0-2)","2004 Spring","Stratum_1"," [counts*km2/km2]",168532.856929629,25702.9744465372,0.152510168727927
"Ages [2-5)","2004 Spring","Stratum_1"," [counts*km2/km2]",124205.552669986,15387.4595918314,0.123887050627406
"Ages [5+]","2004 Spring","Stratum_1"," [counts*km2/km2]",89260.8111939843,14025.4941208765,0.157129359830663
"Unknown Ages","2004 Spring","Stratum_1"," [counts*km2/km2]",781748.508120593,98460.2922382833,0.125948807340857
"Ages [0-2)","2004 Fall","Stratum_1"," [counts*km2/km2]",129678.813204315,16213.1336568285,0.125025308731689
"Ages [2-5)","2004 Fall","Stratum_1"," [counts*km2/km2]",141865.641630334,11749.6373174687,0.0828222900375364
"Ages [5+]","2004 Fall","Stratum_1"," [counts*km2/km2]",59549.2997808429,6991.13794261555,0.117400842131558
"Unknown Ages","2004 Fall","Stratum_1"," [counts*km2/km2]",1580880.53269204,318929.925924041,0.201741952872899
"Ages [0-2)","2005 Spring","Stratum_1"," [counts*km2/km2]",298719.471493485,52584.11023673,0.17603174635329
"Ages [2-5)","2005 Spring","Stratum_1"," [counts*km2/km2]",224099.169840735,18916.6947011294,0.084412158753526
"Ages [5+]","2005 Spring","Stratum_1"," [counts*km2/km2]",76980.6660342271,9973.69113972108,0.129560987888655
"Unknown Ages","2005 Spring","Stratum_1"," [counts*km2/km2]",579577.491912978,79552.8253669232,0.137260032483918
"Ages [0-2)","2005 Fall","Stratum_1"," [counts*km2/km2]",104461.567253737,10788.6848082913,0.103278986635205
"Ages [2-5)","2005 Fall","Stratum_1"," [counts*km2/km2]",317076.386341643,27118.8526778248,0.0855278218309348
"Ages [5+]","2005 Fall","Stratum_1"," [counts*km2/km2]",76096.7557481251,9545.72316544348,0.125441920244789
"Unknown Ages","2005 Fall","Stratum_1"," [counts*km2/km2]",577764.006498241,73695.1385425005,0.12755231844427
"Ages [0-2)","2006 Spring","Stratum_1"," [counts*km2/km2]",151166.286054046,20273.1883814994,0.134111837438748
"Ages [2-5)","2006 Spring","Stratum_1"," [counts*km2/km2]",282743.788693256,33428.5588353766,0.118229153644265
"Ages [5+]","2006 Spring","Stratum_1"," [counts*km2/km2]",121606.090442187,17977.4384637538,0.147833372476525
"Unknown Ages","2006 Spring","Stratum_1"," [counts*km2/km2]",2313310.7408916,593784.969498732,0.256681888430551
"Ages [0-2)","2006 Fall","Stratum_1"," [counts*km2/km2]",112973.311269881,15899.420915876,0.140736079496634
"Ages [2-5)","2006 Fall","Stratum_1"," [counts*km2/km2]",260757.342658251,22302.0875542167,0.0855281286688281
"Ages [5+]","2006 Fall","Stratum_1"," [counts*km2/km2]",68813.3482097277,8210.45744031392,0.119314895349813
"Unknown Ages","2006 Fall","Stratum_1"," [counts*km2/km2]",328197.589573161,45164.7950112922,0.137614645707884
"Ages [0-2)","2007 Spring","Stratum_1"," [counts*km2/km2]",90859.5762950641,13415.9960462424,0.147656379143507
"Ages [2-5)","2007 Spring","Stratum_1"," [counts*km2/km2]",260614.219499841,28901.0564542418,0.110895930811863
"Ages [5+]","2007 Spring","Stratum_1"," [counts*km2/km2]",34169.6402097105,6693.51742132586,0.195890778487731
"Unknown Ages","2007 Spring","Stratum_1"," [counts*km2/km2]",578385.028258946,117646.241279807,0.203404714043076
"Ages [0-2)","2007 Fall","Stratum_1"," [counts*km2/km2]",78247.260181568,9624.62845366604,0.123002753468078
"Ages [2-5)","2007 Fall","Stratum_1"," [counts*km2/km2]",237793.384760657,20327.2403857837,0.0854827833257153
"Ages [5+]","2007 Fall","Stratum_1"," [counts*km2/km2]",41238.4292290363,5590.85946265674,0.135574015964705
"Unknown Ages","2007 Fall","Stratum_1"," [counts*km2/km2]",302029.473766466,40993.1476212335,0.135725653228566
"Ages [0-2)","2008 Spring","Stratum_1"," [counts*km2/km2]",201212.972007446,36774.9709397907,0.182766402051006
"Ages [2-5)","2008 Spring","Stratum_1"," [counts*km2/km2]",205777.384230325,25556.5376857659,0.124195075087361
"Ages [5+]","2008 Spring","Stratum_1"," [counts*km2/km2]",86385.9513777146,10472.186983335,0.121225579116983
"Unknown Ages","2008 Spring","Stratum_1"," [counts*km2/km2]",1542519.03850411,306295.170635165,0.198568162200578
"Ages [0-2)","2008 Fall","Stratum_1"," [counts*km2/km2]",65569.9024544347,15049.427256986,0.229517304337062
"Ages [2-5)","2008 Fall","Stratum_1"," [counts*km2/km2]",108848.304394903,20071.3375492069,0.184397337751701
"Ages [5+]","2008 Fall","Stratum_1"," [counts*km2/km2]",18973.7721874451,5229.48831464449,0.275616691450782
"Unknown Ages","2008 Fall","Stratum_1"," [counts*km2/km2]",112414.119804424,50016.5197588368,0.444930937909351
"Ages [0-2)","2009 Spring","Stratum_1"," [counts*km2/km2]",444245.409075448,74681.6392738553,0.168108972536781
"Ages [2-5)","2009 Spring","Stratum_1"," [counts*km2/km2]",177425.240330707,23477.5935412248,0.132323864955541
"Ages [5+]","2009 Spring","Stratum_1"," [counts*km2/km2]",69588.6597637742,13756.876589781,0.197688483101702
"Unknown Ages","2009 Spring","Stratum_1"," [counts*km2/km2]",1961827.6943432,495288.533981039,0.252462810780564
"Ages [0-2)","2009 Fall","Stratum_1"," [counts*km2/km2]",113561.731027705,28956.6055912166,0.254985595316016
"Ages [2-5)","2009 Fall","Stratum_1"," [counts*km2/km2]",271940.524618349,43889.5606294345,0.16139396910788
"Ages [5+]","2009 Fall","Stratum_1"," [counts*km2/km2]",55813.2197681275,10164.8495920853,0.182122616009515
"Unknown Ages","2009 Fall","Stratum_1"," [counts*km2/km2]",348407.183642927,150596.500487813,0.432242811164753
"Ages [0-2)","2010 Spring","Stratum_1"," [counts*km2/km2]",265732.968601395,44756.9673178277,0.168428357058563
"Ages [2-5)","2010 Spring","Stratum_1"," [counts*km2/km2]",251240.811228733,33207.2534337281,0.132173006731362
"Ages [5+]","2010 Spring","Stratum_1"," [counts*km2/km2]",74456.7831267247,12150.454897254,0.163188018431767
"Unknown Ages","2010 Spring","Stratum_1"," [counts*km2/km2]",126415.958024446,42519.0200530164,0.336342189051751
"Ages [0-2)","2010 Fall","Stratum_1"," [counts*km2/km2]",42955.0801251996,11318.6744859759,0.263500253124561
"Ages [2-5)","2010 Fall","Stratum_1"," [counts*km2/km2]",162828.824241268,27163.5308338954,0.166822618541091
"Ages [5+]","2010 Fall","Stratum_1"," [counts*km2/km2]",54692.3317715879,15426.6165586568,0.282061781952965
"Unknown Ages","2010 Fall","Stratum_1"," [counts*km2/km2]",161821.989826078,85056.2502221272,0.525616143476815
"Ages [0-2)","2011 Spring","Stratum_1"," [counts*km2/km2]",256865.621797129,30351.8085118687,0.118162205979593
"Ages [2-5)","2011 Spring","Stratum_1"," [counts*km2/km2]",172144.773987995,20996.8375549884,0.121971972012655
"Ages [5+]","2011 Spring","Stratum_1"," [counts*km2/km2]",65680.6976847687,10491.4814498761,0.159734622494868
"Unknown Ages","2011 Spring","Stratum_1"," [counts*km2/km2]",387804.363398672,155767.642433379,0.401665522966915
