"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Unknown Ages","1990 Fall","Stratum_1"," [counts*km2/km2]",181488.854959773,52904.8668258237,0.291504769466698
"Ages [0-2)","1991 Spring","Stratum_1"," [counts*km2/km2]",103132.899431438,21120.9293190019,0.204793324297479
"Ages [2-5)","1991 Spring","Stratum_1"," [counts*km2/km2]",233289.479050221,34472.4349848749,0.147766779390227
"Ages [5+]","1991 Spring","Stratum_1"," [counts*km2/km2]",75592.0754062861,14371.3724747212,0.190117448125073
"Unknown Ages","1991 Spring","Stratum_1"," [counts*km2/km2]",114729.414931635,30858.8245429351,0.268970469005906
"Ages [0-2)","1991 Fall","Stratum_1"," [counts*km2/km2]",64052.6401479763,13042.2759388011,0.2036180851979
"Ages [2-5)","1991 Fall","Stratum_1"," [counts*km2/km2]",272906.733049337,33748.3130581719,0.123662442040485
"Ages [5+]","1991 Fall","Stratum_1"," [counts*km2/km2]",111186.711635531,15275.6054488846,0.137386970296935
"Unknown Ages","1991 Fall","Stratum_1"," [counts*km2/km2]",160207.785452598,82909.8707334041,0.517514617027993
"Ages [0-2)","1992 Spring","Stratum_1"," [counts*km2/km2]",27261.0843647085,7724.08483156979,0.283337402439104
"Ages [2-5)","1992 Spring","Stratum_1"," [counts*km2/km2]",209530.189029858,29389.2831830598,0.140262762703239
"Ages [5+]","1992 Spring","Stratum_1"," [counts*km2/km2]",106290.170403259,17107.8479065601,0.160954186465727
"Unknown Ages","1992 Spring","Stratum_1"," [counts*km2/km2]",100048.184278286,24575.257800045,0.245634220923874
"Ages [0-2)","1992 Fall","Stratum_1"," [counts*km2/km2]",108268.10235693,24613.00365905,0.227333841854064
"Ages [2-5)","1992 Fall","Stratum_1"," [counts*km2/km2]",208488.680510258,30580.1188975017,0.146675199932483
"Ages [5+]","1992 Fall","Stratum_1"," [counts*km2/km2]",41237.7382179134,7813.09607219134,0.189464709022217
"Unknown Ages","1992 Fall","Stratum_1"," [counts*km2/km2]",68064.4786683033,22698.07616547,0.333479027674389
"Ages [0-2)","1993 Spring","Stratum_1"," [counts*km2/km2]",88537.4710034452,18012.607670699,0.203446150726376
"Ages [2-5)","1993 Spring","Stratum_1"," [counts*km2/km2]",241849.313625122,34845.4528101897,0.144079188350321
"Ages [5+]","1993 Spring","Stratum_1"," [counts*km2/km2]",79081.5963802572,10630.192157259,0.134420556031072
"Unknown Ages","1993 Spring","Stratum_1"," [counts*km2/km2]",599708.869452809,145310.565258663,0.242301844545418
"Ages [0-2)","1993 Fall","Stratum_1"," [counts*km2/km2]",50345.0625879623,17079.9042399724,0.339256788292408
"Ages [2-5)","1993 Fall","Stratum_1"," [counts*km2/km2]",88750.5895950547,19241.0645163238,0.216799286676467
"Ages [5+]","1993 Fall","Stratum_1"," [counts*km2/km2]",5690.9064051592,3575.65043282917,0.628309478009971
"Unknown Ages","1993 Fall","Stratum_1"," [counts*km2/km2]",108268.136772314,41598.7853547014,0.384220017032184
"Ages [0-2)","1994 Spring","Stratum_1"," [counts*km2/km2]",37932.0981188502,9203.08846101167,0.242620074222529
"Ages [2-5)","1994 Spring","Stratum_1"," [counts*km2/km2]",121494.132424326,22799.9592796281,0.187663048615367
"Ages [5+]","1994 Spring","Stratum_1"," [counts*km2/km2]",17925.3924546538,5859.00853853441,0.326855244779497
"Unknown Ages","1994 Spring","Stratum_1"," [counts*km2/km2]",161935.643192003,48912.7526671715,0.302050565910167
"Ages [0-2)","1994 Fall","Stratum_1"," [counts*km2/km2]",94832.0226015524,22718.0408107538,0.239560859164697
"Ages [2-5)","1994 Fall","Stratum_1"," [counts*km2/km2]",166244.515919887,27467.3614901613,0.165222662162267
"Ages [5+]","1994 Fall","Stratum_1"," [counts*km2/km2]",29802.1363624012,7140.20480731081,0.239587012168664
"Unknown Ages","1994 Fall","Stratum_1"," [counts*km2/km2]",219586.425538129,65313.6205188891,0.297439244519912
"Ages [0-2)","1995 Spring","Stratum_1"," [counts*km2/km2]",41777.0244674343,9511.48874021745,0.227672718712453
"Ages [2-5)","1995 Spring","Stratum_1"," [counts*km2/km2]",163807.258249002,29632.6825251288,0.180899691758984
"Ages [5+]","1995 Spring","Stratum_1"," [counts*km2/km2]",38009.1758088371,11232.3039131548,0.295515587332028
"Unknown Ages","1995 Spring","Stratum_1"," [counts*km2/km2]",155100.168559164,36047.0298770134,0.232411287569059
"Ages [0-2)","1995 Fall","Stratum_1"," [counts*km2/km2]",18275.1043350967,6382.41949213656,0.3492412067864
"Ages [2-5)","1995 Fall","Stratum_1"," [counts*km2/km2]",184269.202964261,28996.3544708855,0.157358657900687
"Ages [5+]","1995 Fall","Stratum_1"," [counts*km2/km2]",30833.2024182782,6176.31546629547,0.200313784553047
"Unknown Ages","1995 Fall","Stratum_1"," [counts*km2/km2]",76930.2582874549,25733.4795780617,0.334504005977815
"Ages [0-2)","1996 Spring","Stratum_1"," [counts*km2/km2]",48399.518721639,14185.3451696189,0.293088558404957
"Ages [2-5)","1996 Spring","Stratum_1"," [counts*km2/km2]",158105.207336624,27155.7167835968,0.171757257341811
"Ages [5+]","1996 Spring","Stratum_1"," [counts*km2/km2]",34584.6836237485,8704.32251696512,0.251681426716539
"Unknown Ages","1996 Spring","Stratum_1"," [counts*km2/km2]",151745.079149027,43602.0999374199,0.287337818016483
"Ages [0-2)","1996 Fall","Stratum_1"," [counts*km2/km2]",27938.8930288715,7770.30930425057,0.278118009049997
"Ages [2-5)","1996 Fall","Stratum_1"," [counts*km2/km2]",205082.574762236,25340.8956728511,0.12356435305257
"Ages [5+]","1996 Fall","Stratum_1"," [counts*km2/km2]",63401.1174811566,9614.6115127529,0.151647350941573
"Unknown Ages","1996 Fall","Stratum_1"," [counts*km2/km2]",46697.5428692802,15920.4915999479,0.340927822359175
"Ages [0-2)","1997 Spring","Stratum_1"," [counts*km2/km2]",72641.0942471297,14462.8758047344,0.199100467230446
"Ages [2-5)","1997 Spring","Stratum_1"," [counts*km2/km2]",175257.825784614,26348.9615071328,0.150343993993825
"Ages [5+]","1997 Spring","Stratum_1"," [counts*km2/km2]",91538.9086452382,17560.2265033729,0.191833470196025
"Unknown Ages","1997 Spring","Stratum_1"," [counts*km2/km2]",70453.3719547006,19294.2139618667,0.273857920871016
"Ages [0-2)","1997 Fall","Stratum_1"," [counts*km2/km2]",34715.3122735792,11175.9110325807,0.321930303968097
"Ages [2-5)","1997 Fall","Stratum_1"," [counts*km2/km2]",111493.625116756,20011.1058388416,0.1794820629241
"Ages [5+]","1997 Fall","Stratum_1"," [counts*km2/km2]",50256.9703629183,10469.6142765142,0.208321635803163
"Unknown Ages","1997 Fall","Stratum_1"," [counts*km2/km2]",11698.0485690524,5729.11674911134,0.489749783076465
"Ages [0-2)","1998 Spring","Stratum_1"," [counts*km2/km2]",127316.802781627,33758.6843756933,0.265154980632022
"Ages [2-5)","1998 Spring","Stratum_1"," [counts*km2/km2]",134781.266067051,23102.3467587027,0.17140621566212
"Ages [5+]","1998 Spring","Stratum_1"," [counts*km2/km2]",63738.7104206829,15995.6051707627,0.250955895800054
"Unknown Ages","1998 Spring","Stratum_1"," [counts*km2/km2]",234729.519240227,58879.1058482423,0.250838096711577
"Ages [0-2)","1998 Fall","Stratum_1"," [counts*km2/km2]",38990.8386925204,11397.3016788237,0.292307169094315
"Ages [2-5)","1998 Fall","Stratum_1"," [counts*km2/km2]",138183.242480946,17968.917721178,0.130036880004865
"Ages [5+]","1998 Fall","Stratum_1"," [counts*km2/km2]",27948.0102659843,5088.64901360646,0.182075538300481
"Unknown Ages","1998 Fall","Stratum_1"," [counts*km2/km2]",15541.1142913717,6512.21431679512,0.419031363819945
"Ages [0-2)","1999 Spring","Stratum_1"," [counts*km2/km2]",109486.044100125,25269.0706884799,0.230797184208897
"Ages [2-5)","1999 Spring","Stratum_1"," [counts*km2/km2]",141712.972638958,23523.7190539634,0.16599552331666
"Ages [5+]","1999 Spring","Stratum_1"," [counts*km2/km2]",46530.7737256992,10654.3111065212,0.228973435286696
"Unknown Ages","1999 Spring","Stratum_1"," [counts*km2/km2]",541837.809457151,162688.86995465,0.300253816022257
"Ages [0-2)","1999 Fall","Stratum_1"," [counts*km2/km2]",34572.5541626947,8851.16549568437,0.256017112708298
"Ages [2-5)","1999 Fall","Stratum_1"," [counts*km2/km2]",180065.96857719,23686.3548460971,0.131542650914314
"Ages [5+]","1999 Fall","Stratum_1"," [counts*km2/km2]",33376.691610865,6844.86042811354,0.205079056603842
"Unknown Ages","1999 Fall","Stratum_1"," [counts*km2/km2]",31553.1218039738,10554.685268898,0.334505261776308
"Ages [0-2)","2000 Spring","Stratum_1"," [counts*km2/km2]",60849.4204863406,13225.3729758323,0.217345915049448
"Ages [2-5)","2000 Spring","Stratum_1"," [counts*km2/km2]",206142.683781615,34451.9186686976,0.167126565137745
"Ages [5+]","2000 Spring","Stratum_1"," [counts*km2/km2]",48031.1442001852,13131.4272232269,0.273394012195452
"Unknown Ages","2000 Spring","Stratum_1"," [counts*km2/km2]",405139.21854418,101462.040458182,0.250437468934194
"Ages [0-2)","2000 Fall","Stratum_1"," [counts*km2/km2]",34447.8950805853,7184.97646469055,0.208575195897528
"Ages [2-5)","2000 Fall","Stratum_1"," [counts*km2/km2]",145723.023368588,20904.4492968876,0.143453304863244
"Ages [5+]","2000 Fall","Stratum_1"," [counts*km2/km2]",81368.6058282031,13989.6102922467,0.171928843438508
"Unknown Ages","2000 Fall","Stratum_1"," [counts*km2/km2]",125210.841044507,52824.6389617768,0.421885505449163
"Ages [0-2)","2001 Spring","Stratum_1"," [counts*km2/km2]",63477.9763762822,16635.207886612,0.262062668601822
"Ages [2-5)","2001 Spring","Stratum_1"," [counts*km2/km2]",160359.272654358,28083.6673835402,0.175129675501038
"Ages [5+]","2001 Spring","Stratum_1"," [counts*km2/km2]",58094.7716443512,13855.5179988154,0.238498536213158
"Unknown Ages","2001 Spring","Stratum_1"," [counts*km2/km2]",250150.996857089,66231.09700553,0.264764473608585
"Ages [0-2)","2001 Fall","Stratum_1"," [counts*km2/km2]",82007.9776804401,19914.5371302021,0.242836583628521
"Ages [2-5)","2001 Fall","Stratum_1"," [counts*km2/km2]",113426.809904222,17165.1780994888,0.151332635679194
"Ages [5+]","2001 Fall","Stratum_1"," [counts*km2/km2]",88958.4909251321,13799.8339186689,0.155126663853627
"Unknown Ages","2001 Fall","Stratum_1"," [counts*km2/km2]",188292.621445413,63023.5286079537,0.334710559150747
"Ages [0-2)","2002 Spring","Stratum_1"," [counts*km2/km2]",55931.5260974866,9490.68479364292,0.169683994981667
"Ages [2-5)","2002 Spring","Stratum_1"," [counts*km2/km2]",149742.292498078,23521.8972927433,0.157082524251092
"Ages [5+]","2002 Spring","Stratum_1"," [counts*km2/km2]",61461.5359259426,11718.6800589462,0.190666892429543
"Unknown Ages","2002 Spring","Stratum_1"," [counts*km2/km2]",189161.574543969,44549.5788454711,0.235510721206837
"Ages [0-2)","2002 Fall","Stratum_1"," [counts*km2/km2]",27208.685425273,8372.99144783186,0.307732303746455
"Ages [2-5)","2002 Fall","Stratum_1"," [counts*km2/km2]",208367.87545888,29398.5587190559,0.141089688870286
"Ages [5+]","2002 Fall","Stratum_1"," [counts*km2/km2]",93309.6508495497,14277.9489292933,0.15301685087553
"Unknown Ages","2002 Fall","Stratum_1"," [counts*km2/km2]",122587.608634871,40403.3709179459,0.329587723978595
"Ages [0-2)","2003 Spring","Stratum_1"," [counts*km2/km2]",833176.873817438,168610.061215804,0.202370068726546
"Ages [2-5)","2003 Spring","Stratum_1"," [counts*km2/km2]",147476.027650476,31167.9210686221,0.211342287727543
"Ages [5+]","2003 Spring","Stratum_1"," [counts*km2/km2]",128641.249015951,27437.3645827729,0.213285900072152
"Unknown Ages","2003 Spring","Stratum_1"," [counts*km2/km2]",1684052.49425368,386990.369566675,0.229797094144727
"Ages [0-2)","2003 Fall","Stratum_1"," [counts*km2/km2]",88734.754876324,11797.2087284501,0.132949133007611
"Ages [2-5)","2003 Fall","Stratum_1"," [counts*km2/km2]",160504.553448157,16338.6946924848,0.101795832837617
"Ages [5+]","2003 Fall","Stratum_1"," [counts*km2/km2]",96379.1484943665,11019.2458953321,0.114332260322638
"Unknown Ages","2003 Fall","Stratum_1"," [counts*km2/km2]",1005898.33779956,192844.739898493,0.191713946282432
"Ages [0-2)","2004 Spring","Stratum_1"," [counts*km2/km2]",167036.997102673,24772.3781105295,0.148304738113213
"Ages [2-5)","2004 Spring","Stratum_1"," [counts*km2/km2]",118868.577933287,14479.7931678308,0.121813463402896
"Ages [5+]","2004 Spring","Stratum_1"," [counts*km2/km2]",90886.4238323979,14237.0439162341,0.156646540989317
"Unknown Ages","2004 Spring","Stratum_1"," [counts*km2/km2]",784398.84520724,100569.041657397,0.128211613609434
"Ages [0-2)","2004 Fall","Stratum_1"," [counts*km2/km2]",132466.554072653,15122.2766929342,0.114159206441199
"Ages [2-5)","2004 Fall","Stratum_1"," [counts*km2/km2]",152676.915125883,12212.3317765444,0.0799880700135656
"Ages [5+]","2004 Fall","Stratum_1"," [counts*km2/km2]",62509.5535334151,7312.35174334391,0.116979746774788
"Unknown Ages","2004 Fall","Stratum_1"," [counts*km2/km2]",1541430.67852651,351687.028189361,0.228156240231021
"Ages [0-2)","2005 Spring","Stratum_1"," [counts*km2/km2]",294124.432057974,49439.9525509493,0.168091960960266
"Ages [2-5)","2005 Spring","Stratum_1"," [counts*km2/km2]",220534.407979646,18380.0106899496,0.0833430522626018
"Ages [5+]","2005 Spring","Stratum_1"," [counts*km2/km2]",76809.5496813806,9927.38169997479,0.12924671139403
"Unknown Ages","2005 Spring","Stratum_1"," [counts*km2/km2]",585701.341708843,78742.572282133,0.134441509135686
"Ages [0-2)","2005 Fall","Stratum_1"," [counts*km2/km2]",104098.402581472,10335.7700467789,0.0992884596734292
"Ages [2-5)","2005 Fall","Stratum_1"," [counts*km2/km2]",313589.525983045,27285.8497350446,0.0870113555276075
"Ages [5+]","2005 Fall","Stratum_1"," [counts*km2/km2]",77878.7978435942,10112.5925098368,0.129850393044666
"Unknown Ages","2005 Fall","Stratum_1"," [counts*km2/km2]",567593.799101079,72439.8387917393,0.127626198359575
"Ages [0-2)","2006 Spring","Stratum_1"," [counts*km2/km2]",148589.443123485,20125.3584926458,0.13544272102777
"Ages [2-5)","2006 Spring","Stratum_1"," [counts*km2/km2]",278722.476301696,34085.1090508988,0.122290493049453
"Ages [5+]","2006 Spring","Stratum_1"," [counts*km2/km2]",121430.302135756,18567.0886038938,0.152903256249304
"Unknown Ages","2006 Spring","Stratum_1"," [counts*km2/km2]",2429479.55373879,621866.896116598,0.255967124794111
"Ages [0-2)","2006 Fall","Stratum_1"," [counts*km2/km2]",110664.933387516,15149.5033975269,0.136895247065101
"Ages [2-5)","2006 Fall","Stratum_1"," [counts*km2/km2]",262201.334234525,22168.9364846219,0.0845492893823069
"Ages [5+]","2006 Fall","Stratum_1"," [counts*km2/km2]",71994.7616217623,8937.01901634262,0.124134295537985
"Unknown Ages","2006 Fall","Stratum_1"," [counts*km2/km2]",348096.775519808,48504.6584862916,0.139342452724132
"Ages [0-2)","2007 Spring","Stratum_1"," [counts*km2/km2]",89830.3588022915,13140.9973253315,0.146286817736681
"Ages [2-5)","2007 Spring","Stratum_1"," [counts*km2/km2]",270489.827522288,31208.4024422674,0.115377360872086
"Ages [5+]","2007 Spring","Stratum_1"," [counts*km2/km2]",35784.5982601157,6850.7444910459,0.191443940246257
"Unknown Ages","2007 Spring","Stratum_1"," [counts*km2/km2]",584584.55281105,124837.037112709,0.213548299407526
"Ages [0-2)","2007 Fall","Stratum_1"," [counts*km2/km2]",75939.7289863016,8817.18416666175,0.116107659118091
"Ages [2-5)","2007 Fall","Stratum_1"," [counts*km2/km2]",238333.308674584,20982.0394723241,0.0880365383630559
"Ages [5+]","2007 Fall","Stratum_1"," [counts*km2/km2]",44197.3070897691,6462.34268818046,0.146215756427305
"Unknown Ages","2007 Fall","Stratum_1"," [counts*km2/km2]",338626.249376686,45200.8309976743,0.133482950837024
"Ages [0-2)","2008 Spring","Stratum_1"," [counts*km2/km2]",196192.915906466,35719.7989209446,0.18206467219221
"Ages [2-5)","2008 Spring","Stratum_1"," [counts*km2/km2]",194340.560669154,24494.8719983517,0.12604096599295
"Ages [5+]","2008 Spring","Stratum_1"," [counts*km2/km2]",82950.2949024032,9973.71838055362,0.120237286585761
"Unknown Ages","2008 Spring","Stratum_1"," [counts*km2/km2]",1549573.29624556,314357.591399848,0.20286719715776
"Ages [0-2)","2008 Fall","Stratum_1"," [counts*km2/km2]",63548.6167195471,15024.141710683,0.23641964980902
"Ages [2-5)","2008 Fall","Stratum_1"," [counts*km2/km2]",105253.546730589,19764.4293123519,0.187779223848312
"Ages [5+]","2008 Fall","Stratum_1"," [counts*km2/km2]",17751.0725634118,4923.37293605277,0.277356363592403
"Unknown Ages","2008 Fall","Stratum_1"," [counts*km2/km2]",111238.690283456,50965.9327082594,0.458167320905962
"Ages [0-2)","2009 Spring","Stratum_1"," [counts*km2/km2]",458653.500920549,77651.3361524963,0.169302830996918
"Ages [2-5)","2009 Spring","Stratum_1"," [counts*km2/km2]",170580.568382182,23119.6194260277,0.13553489500767
"Ages [5+]","2009 Spring","Stratum_1"," [counts*km2/km2]",68290.4344425533,13762.1331623193,0.201523584886492
"Unknown Ages","2009 Spring","Stratum_1"," [counts*km2/km2]",1657903.24080528,383942.376396239,0.231583102648228
"Ages [0-2)","2009 Fall","Stratum_1"," [counts*km2/km2]",113256.146501245,28190.2263136842,0.248906811546641
"Ages [2-5)","2009 Fall","Stratum_1"," [counts*km2/km2]",262119.540970926,43749.407852078,0.166906319498441
"Ages [5+]","2009 Fall","Stratum_1"," [counts*km2/km2]",51881.2160707782,9536.93517305832,0.183822506397069
"Unknown Ages","2009 Fall","Stratum_1"," [counts*km2/km2]",348853.255658115,150046.914371149,0.430114702779781
"Ages [0-2)","2010 Spring","Stratum_1"," [counts*km2/km2]",259754.569186454,42507.7711216455,0.163645903341677
"Ages [2-5)","2010 Spring","Stratum_1"," [counts*km2/km2]",253337.46211154,34677.1607374918,0.136881298361725
"Ages [5+]","2010 Spring","Stratum_1"," [counts*km2/km2]",74916.9185211721,12379.3051774773,0.165240447976765
"Unknown Ages","2010 Spring","Stratum_1"," [counts*km2/km2]",123738.15257155,41026.8248573332,0.331561640486026
"Ages [0-2)","2010 Fall","Stratum_1"," [counts*km2/km2]",42447.8097322146,11026.9169025588,0.259775874706444
"Ages [2-5)","2010 Fall","Stratum_1"," [counts*km2/km2]",158498.556886691,27686.4637991997,0.174679595467816
"Ages [5+]","2010 Fall","Stratum_1"," [counts*km2/km2]",52488.9445623056,16532.1366377171,0.314964165798631
"Unknown Ages","2010 Fall","Stratum_1"," [counts*km2/km2]",172624.453629663,90596.4923664065,0.524818416287453
"Ages [0-2)","2011 Spring","Stratum_1"," [counts*km2/km2]",261776.348414195,31904.394184561,0.12187653459846
"Ages [2-5)","2011 Spring","Stratum_1"," [counts*km2/km2]",165533.263465696,20592.4572532552,0.124400720568906
"Ages [5+]","2011 Spring","Stratum_1"," [counts*km2/km2]",64575.3552983227,10467.0775589003,0.162090901560585
"Unknown Ages","2011 Spring","Stratum_1"," [counts*km2/km2]",342291.008517273,131730.622564109,0.384849789466385
